species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 
F00,FRE_WHL,TOTAL,TPW,TOTAL,EE	63503.8627 	62340.1267 	59627.5897 	63238.0492 	60373.561 	62117.2964 	61027.662 	68210.326 	84965.076 	87058.411 	81825.029 	75824.139 	: 	5.7 
F00,FRO,HCN,EUR,EE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO,HCN,EUR,EU,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO,HCN,EUR,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO,HCN,EUR_T,EE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO,HCN,EUR_T,EU,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO,HCN,EUR_T,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO,HCN,TPW,EE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
F00,FRO,HCN,TPW,EU,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
F00,FRO,HCN,TPW,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
F00,FRO,TOTAL,EUR,EE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO,TOTAL,EUR,EU,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO,TOTAL,EUR,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO,TOTAL,EUR_T,EE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO,TOTAL,EUR_T,EU,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO,TOTAL,EUR_T,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO,TOTAL,TPW,EE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
F00,FRO,TOTAL,TPW,EU,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
F00,FRO,TOTAL,TPW,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
F00,FRO_GUT,HCN,EUR,EE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO_GUT,HCN,EUR,EU,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO_GUT,HCN,EUR,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO_GUT,HCN,EUR_T,EE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO_GUT,HCN,EUR_T,EU,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO_GUT,HCN,EUR_T,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO_GUT,HCN,TPW,EE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
F00,FRO_GUT,HCN,TPW,EU,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
F00,FRO_GUT,HCN,TPW,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
F00,FRO_GUT,TOTAL,EUR,EE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO_GUT,TOTAL,EUR,EU,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO_GUT,TOTAL,EUR,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO_GUT,TOTAL,EUR_T,EE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO_GUT,TOTAL,EUR_T,EU,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO_GUT,TOTAL,EUR_T,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F00,FRO_GUT,TOTAL,TPW,EE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
F00,FRO_GUT,TOTAL,TPW,EU,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
F00,FRO_GUT,TOTAL,TPW,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
F00,TOTAL,ANF,EUR,EE,EE	856.5 	40.4979 	1.5723 	29 	8574.8408 	8641.5124 	13421.2911 	11473.109 	4430.5936 	2513.9721 	1366.4864 	5.7288 	: 	: 
F00,TOTAL,ANF,EUR,EU,EE	856.5 	40.4979 	1.5723 	29 	8574.8408 	8641.5124 	13421.2911 	11473.109 	4430.5936 	2513.9721 	1366.4864 	5.7288 	: 	: 
F00,TOTAL,ANF,EUR,TOTAL,EE	856.5 	40.4979 	1.5723 	29 	8574.8408 	8641.5124 	13421.2911 	11473.109 	4430.5936 	2513.9721 	1366.4864 	5.7288 	: 	: 
F00,TOTAL,ANF,EUR_T,EE,EE	50 	95.2891 	95.2891 	100 	156.3041 	177.3564 	196.3612 	176.8576 	132.1382 	98.6645 	66.5281 	11.6677 	: 	: 
F00,TOTAL,ANF,EUR_T,EU,EE	50 	95.2891 	95.2891 	100 	156.3041 	177.3564 	196.3612 	176.8576 	132.1382 	98.6645 	66.5281 	11.6677 	: 	: 
F00,TOTAL,ANF,EUR_T,TOTAL,EE	50 	95.2891 	95.2891 	100 	156.3041 	177.3564 	196.3612 	176.8576 	132.1382 	98.6645 	66.5281 	11.6677 	: 	: 
F00,TOTAL,ANF,TPW,EE,EE	17.13 	0.425 	0.0165 	0.29 	54.86 	48.724 	68.35 	64.872 	33.53 	25.48 	20.54 	0.491 	: 	: 
F00,TOTAL,ANF,TPW,EU,EE	17.13 	0.425 	0.0165 	0.29 	54.86 	48.724 	68.35 	64.872 	33.53 	25.48 	20.54 	0.491 	: 	: 
F00,TOTAL,ANF,TPW,TOTAL,EE	17.13 	0.425 	0.0165 	0.29 	54.86 	48.724 	68.35 	64.872 	33.53 	25.48 	20.54 	0.491 	: 	: 
F00,TOTAL,HCN,EUR,EE,EE	14250041.1719 	14054728.6224 	13711769.113 	13667107.7792 	14135522.2975 	14833161.4477 	13024859.0954 	12251448.5527 	12025082.3546 	13100331.4955 	14659580.369 	13064156.7968 	: 	: 
F00,TOTAL,HCN,EUR,EU,EE	14780427.5787 	14641817.8324 	14488163.8451 	15112755.4904 	15534626.9115 	16881461.0147 	15041223.2144 	13353824.8747 	13022373.5826 	14139332.9315 	14988826.197 	13064156.7968 	11521827.1859 	9862853.4699 
F00,TOTAL,HCN,EUR,FI,EE	519761.4077 	545664.01 	515511.2721 	1064716.803 	1261744.614 	1977963.666 	2016364.119 	1102376.322 	997291.228 	1039001.436 	329245.828 	: 	: 	: 
F00,TOTAL,HCN,EUR,LT,EE	10624.9991 	41425.2 	260883.46 	380930.9082 	137360 	70335.901 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,HCN,EUR,TOTAL,EE	14780427.5787 	14641817.8324 	14488163.8451 	15112755.4904 	15534626.9115 	16881461.0147 	15041223.2144 	13353824.8747 	13022373.5826 	14139332.9315 	14988826.197 	13064156.7968 	11521827.1859 	9862853.4699 
F00,TOTAL,HCN,EUR_T,EE,EE	237.3978 	241.9142 	250.1511 	247.7605 	262.3875 	277.0525 	251.8399 	199.2249 	155.5639 	162.3431 	182.5486 	172.2966 	: 	: 
F00,TOTAL,HCN,EUR_T,EU,EE	232.8843 	234.871 	242.8956 	238.9361 	257.5425 	271.9808 	246.742 	195.9606 	153.3279 	162.4577 	183.2274 	172.2966 	163.1439 	142.1044 
F00,TOTAL,HCN,EUR_T,FI,EE	153.6336 	137.3852 	156.9007 	183.7543 	223.7929 	243.4237 	218.2094 	165.7734 	130.6792 	163.9165 	219.5851 	: 	: 	: 
F00,TOTAL,HCN,EUR_T,LT,EE	184.1421 	153.4011 	168.5118 	166.1009 	170 	174.185 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,HCN,EUR_T,TOTAL,EE	232.8843 	234.871 	242.8956 	238.9361 	257.5425 	271.9808 	246.742 	195.9606 	153.3279 	162.4577 	183.2274 	172.2966 	163.1439 	142.1044 
F00,TOTAL,HCN,TPW,EE,EE	60026.0087 	58097.9906 	54813.9563 	55162.5792 	53872.701 	53539.1724 	51718.812 	61495.554 	77299.946 	80695.331 	80305.089 	75823.648 	: 	: 
F00,TOTAL,HCN,TPW,EU,EE	63466.8327 	62339.8176 	59647.7073 	63250.1892 	60318.701 	62068.5724 	60959.312 	68145.454 	84931.546 	87033.931 	81804.489 	75823.648 	70623.7 	69405.7 
F00,TOTAL,HCN,TPW,FI,EE	3383.124 	3971.782 	3285.59 	5794.24 	5638 	8125.6 	9240.5 	6649.9 	7631.6 	6338.6 	1499.4 	: 	: 	: 
F00,TOTAL,HCN,TPW,LT,EE	57.7 	270.045 	1548.161 	2293.37 	808 	403.8 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,HCN,TPW,TOTAL,EE	63466.8327 	62339.8176 	59647.7073 	63250.1892 	60318.701 	62068.5724 	60959.312 	68145.454 	84931.546 	87033.931 	81804.489 	75823.648 	70623.7 	69405.7 
F00,TOTAL,IND,EUR,EE,EE	3232 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,IND,EUR,EU,EE	3232 	: 	106.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,IND,EUR,LT,EE	: 	: 	106.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,IND,EUR,TOTAL,EE	3232 	: 	106.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,IND,EUR_T,EE,EE	160 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,IND,EUR_T,EU,EE	160 	: 	170 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,IND,EUR_T,LT,EE	: 	: 	170 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,IND,EUR_T,TOTAL,EE	160 	: 	170 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,IND,TPW,EE,EE	20.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,IND,TPW,EU,EE	20.2 	: 	0.625 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,IND,TPW,LT,EE	: 	: 	0.625 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,IND,TPW,TOTAL,EE	20.2 	: 	0.625 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,TOTAL,EUR,EE,EE	14254129.6719 	14054769.1203 	13711770.6853 	13667136.7792 	14144097.1383 	14841802.9601 	13038280.3865 	12262921.6617 	12029512.9482 	13102845.4676 	14660946.8554 	13064162.5257 	: 	: 
F00,TOTAL,TOTAL,EUR,EU,EE	14784516.0787 	14641858.3303 	14488271.6674 	15112784.4904 	15543201.7523 	16890102.5271 	15054644.5055 	13365297.9837 	13026804.1762 	14141846.9036 	14990192.6834 	13064162.5257 	11521827.1859 	9862853.4699 
F00,TOTAL,TOTAL,EUR,FI,EE	519761.4077 	545664.01 	515511.2721 	1064716.803 	1261744.614 	1977963.666 	2016364.119 	1102376.322 	997291.228 	1039001.436 	329245.828 	: 	: 	: 
F00,TOTAL,TOTAL,EUR,LT,EE	10624.9991 	41425.2 	260989.71 	380930.9082 	137360 	70335.901 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,TOTAL,EUR,TOTAL,EE	14784516.0787 	14641858.3303 	14488271.6674 	15112784.4904 	15543201.7523 	16890102.5271 	15054644.5055 	13365297.9837 	13026804.1762 	14141846.9036 	14990192.6834 	13064162.5257 	11521827.1859 	9862853.4699 
F00,TOTAL,TOTAL,EUR_T,EE,EE	237.3183 	241.9131 	250.151 	247.7597 	262.2796 	276.9619 	251.7667 	199.2014 	155.5538 	162.323 	182.5189 	172.2956 	: 	: 
F00,TOTAL,TOTAL,EUR_T,EU,EE	232.8118 	234.8701 	242.8948 	238.9355 	257.4505 	271.9066 	246.6856 	195.9424 	153.3195 	162.439 	183.1981 	172.2956 	163.1439 	142.1044 
F00,TOTAL,TOTAL,EUR_T,FI,EE	153.6336 	137.3852 	156.9007 	183.7543 	223.7929 	243.4237 	218.2094 	165.7734 	130.6792 	163.9165 	219.5851 	: 	: 	: 
F00,TOTAL,TOTAL,EUR_T,LT,EE	184.1421 	153.4011 	168.5124 	166.1009 	170 	174.185 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,TOTAL,EUR_T,TOTAL,EE	232.8118 	234.8701 	242.8948 	238.9355 	257.4505 	271.9066 	246.6856 	195.9424 	153.3195 	162.439 	183.1981 	172.2956 	163.1439 	142.1044 
F00,TOTAL,TOTAL,TPW,EE,EE	60063.3387 	58098.4156 	54813.9728 	55162.8692 	53927.561 	53587.8964 	51787.162 	61560.426 	77333.476 	80720.811 	80325.629 	75824.139 	: 	: 
F00,TOTAL,TOTAL,TPW,EU,EE	63504.1627 	62340.2426 	59648.3488 	63250.4792 	60373.561 	62117.2964 	61027.662 	68210.326 	84965.076 	87059.411 	81825.029 	75824.139 	70623.7 	69405.7 
F00,TOTAL,TOTAL,TPW,FI,EE	3383.124 	3971.782 	3285.59 	5794.24 	5638 	8125.6 	9240.5 	6649.9 	7631.6 	6338.6 	1499.4 	: 	: 	: 
F00,TOTAL,TOTAL,TPW,LT,EE	57.7 	270.045 	1548.786 	2293.37 	808 	403.8 	: 	: 	: 	: 	: 	: 	: 	: 
F00,TOTAL,TOTAL,TPW,TOTAL,EE	63504.1627 	62340.2426 	59648.3488 	63250.4792 	60373.561 	62117.2964 	61027.662 	68210.326 	84965.076 	87059.411 	81825.029 	75824.139 	70623.7 	69405.7 
F01,FRE,ANF,EUR,EE,EE	856.5 	40.4979 	1.5723 	29 	8574.8408 	8641.5124 	13421.2911 	11473.109 	4430.5936 	2513.9721 	1366.4864 	5.7288 	: 	: 
F01,FRE,ANF,EUR,EU,EE	856.5 	40.4979 	1.5723 	29 	8574.8408 	8641.5124 	13421.2911 	11473.109 	4430.5936 	2513.9721 	1366.4864 	5.7288 	: 	: 
F01,FRE,ANF,EUR,TOTAL,EE	856.5 	40.4979 	1.5723 	29 	8574.8408 	8641.5124 	13421.2911 	11473.109 	4430.5936 	2513.9721 	1366.4864 	5.7288 	: 	: 
F01,FRE,ANF,EUR_T,EE,EE	50 	95.2891 	95.2891 	100 	156.3041 	177.3564 	196.3612 	176.8576 	132.1382 	98.6645 	66.5281 	11.6677 	: 	: 
F01,FRE,ANF,EUR_T,EU,EE	50 	95.2891 	95.2891 	100 	156.3041 	177.3564 	196.3612 	176.8576 	132.1382 	98.6645 	66.5281 	11.6677 	: 	: 
F01,FRE,ANF,EUR_T,TOTAL,EE	50 	95.2891 	95.2891 	100 	156.3041 	177.3564 	196.3612 	176.8576 	132.1382 	98.6645 	66.5281 	11.6677 	: 	: 
F01,FRE,ANF,TPW,EE,EE	17.13 	0.425 	0.0165 	0.29 	54.86 	48.724 	68.35 	64.872 	33.53 	25.48 	20.54 	0.491 	: 	: 
F01,FRE,ANF,TPW,EU,EE	17.13 	0.425 	0.0165 	0.29 	54.86 	48.724 	68.35 	64.872 	33.53 	25.48 	20.54 	0.491 	: 	: 
F01,FRE,ANF,TPW,TOTAL,EE	17.13 	0.425 	0.0165 	0.29 	54.86 	48.724 	68.35 	64.872 	33.53 	25.48 	20.54 	0.491 	: 	: 
F01,FRE,HCN,EUR,EE,EE	14250041.1719 	14053280.6224 	13697842.713 	13650587.7792 	14110486.2975 	14823199.4477 	13007675.0954 	12223848.5527 	12004916.4178 	13039685.7231 	14574250.0242 	12971667.5128 	: 	: 
F01,FRE,HCN,EUR,EU,EE	14780427.5787 	14640369.8324 	14474237.4451 	15096235.4904 	15509590.9115 	16871499.0147 	15024039.2144 	13326224.8747 	13002207.6458 	14078687.1591 	14903495.8522 	12971667.5128 	11521827.1859 	9862853.4699 
F01,FRE,HCN,EUR,FI,EE	519761.4077 	545664.01 	515511.2721 	1064716.803 	1261744.614 	1977963.666 	2016364.119 	1102376.322 	997291.228 	1039001.436 	329245.828 	: 	: 	: 
F01,FRE,HCN,EUR,LT,EE	10624.9991 	41425.2 	260883.46 	380930.9082 	137360 	70335.901 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,HCN,EUR,TOTAL,EE	14780427.5787 	14640369.8324 	14474237.4451 	15096235.4904 	15509590.9115 	16871499.0147 	15024039.2144 	13326224.8747 	13002207.6458 	14078687.1591 	14903495.8522 	12971667.5128 	11521827.1859 	9862853.4699 
F01,FRE,HCN,EUR_T,EE,EE	237.3978 	242.0401 	251.4944 	249.3277 	265.0016 	278.1604 	253.6143 	201.0318 	156.0106 	163.6872 	184.9017 	174.7833 	: 	: 
F01,FRE,HCN,EUR_T,EU,EE	232.8843 	234.9843 	244.0868 	240.2436 	259.8235 	272.9154 	248.2093 	197.5559 	153.725 	163.7041 	185.5492 	174.7833 	163.1439 	142.1044 
F01,FRE,HCN,EUR_T,FI,EE	153.6336 	137.3852 	156.9007 	183.7543 	223.7929 	243.4237 	218.2094 	165.7734 	130.6792 	163.9165 	219.5851 	: 	: 	: 
F01,FRE,HCN,EUR_T,LT,EE	184.1421 	153.4011 	168.5118 	166.1009 	170 	174.185 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,HCN,EUR_T,TOTAL,EE	232.8843 	234.9843 	244.0868 	240.2436 	259.8235 	272.9154 	248.2093 	197.5559 	153.725 	163.7041 	185.5492 	174.7833 	163.1439 	142.1044 
F01,FRE,HCN,TPW,EE,EE	60026.0087 	58061.7906 	54465.7963 	54749.5792 	53246.801 	53290.1224 	51289.212 	60805.554 	76949.356 	79662.211 	78821.599 	74215.698 	: 	: 
F01,FRE,HCN,TPW,EU,EE	63466.8327 	62303.6176 	59299.5473 	62837.1892 	59692.801 	61819.5224 	60529.712 	67455.454 	84580.956 	86000.811 	80320.999 	74215.698 	70623.7 	69405.7 
F01,FRE,HCN,TPW,FI,EE	3383.124 	3971.782 	3285.59 	5794.24 	5638 	8125.6 	9240.5 	6649.9 	7631.6 	6338.6 	1499.4 	: 	: 	: 
F01,FRE,HCN,TPW,LT,EE	57.7 	270.045 	1548.161 	2293.37 	808 	403.8 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,HCN,TPW,TOTAL,EE	63466.8327 	62303.6176 	59299.5473 	62837.1892 	59692.801 	61819.5224 	60529.712 	67455.454 	84580.956 	86000.811 	80320.999 	74215.698 	70623.7 	69405.7 
F01,FRE,IND,EUR,EE,EE	3232 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,IND,EUR,EU,EE	3232 	: 	106.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,IND,EUR,LT,EE	: 	: 	106.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,IND,EUR,TOTAL,EE	3232 	: 	106.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,IND,EUR_T,EE,EE	160 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,IND,EUR_T,EU,EE	160 	: 	170 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,IND,EUR_T,LT,EE	: 	: 	170 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,IND,EUR_T,TOTAL,EE	160 	: 	170 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,IND,TPW,EE,EE	20.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,IND,TPW,EU,EE	20.2 	: 	0.625 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,IND,TPW,LT,EE	: 	: 	0.625 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,IND,TPW,TOTAL,EE	20.2 	: 	0.625 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,TOTAL,EUR,EE,EE	14254129.6719 	14053321.1203 	13697844.2853 	13650616.7792 	14119061.1383 	14831840.9601 	13021096.3865 	12235321.6617 	12009347.0114 	13042199.6952 	14575616.5106 	12971673.2417 	: 	: 
F01,FRE,TOTAL,EUR,EU,EE	14784516.0787 	14640410.3303 	14474345.2674 	15096264.4904 	15518165.7523 	16880140.5271 	15037460.5055 	13337697.9837 	13006638.2394 	14081201.1312 	14904862.3386 	12971673.2417 	11521827.1859 	9862853.4699 
F01,FRE,TOTAL,EUR,FI,EE	519761.4077 	545664.01 	515511.2721 	1064716.803 	1261744.614 	1977963.666 	2016364.119 	1102376.322 	997291.228 	1039001.436 	329245.828 	: 	: 	: 
F01,FRE,TOTAL,EUR,LT,EE	10624.9991 	41425.2 	260989.71 	380930.9082 	137360 	70335.901 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,TOTAL,EUR,TOTAL,EE	14784516.0787 	14640410.3303 	14474345.2674 	15096264.4904 	15518165.7523 	16880140.5271 	15037460.5055 	13337697.9837 	13006638.2394 	14081201.1312 	14904862.3386 	12971673.2417 	11521827.1859 	9862853.4699 
F01,FRE,TOTAL,EUR_T,EE,EE	237.3183 	242.039 	251.4944 	249.3269 	264.8897 	278.0683 	253.5381 	201.006 	156.0002 	163.6664 	184.8709 	174.7823 	: 	: 
F01,FRE,TOTAL,EUR_T,EU,EE	232.8118 	234.9833 	244.086 	240.243 	259.7284 	272.8401 	248.1508 	197.536 	153.7164 	163.6849 	185.5188 	174.7823 	163.1439 	142.1044 
F01,FRE,TOTAL,EUR_T,FI,EE	153.6336 	137.3852 	156.9007 	183.7543 	223.7929 	243.4237 	218.2094 	165.7734 	130.6792 	163.9165 	219.5851 	: 	: 	: 
F01,FRE,TOTAL,EUR_T,LT,EE	184.1421 	153.4011 	168.5124 	166.1009 	170 	174.185 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,TOTAL,EUR_T,TOTAL,EE	232.8118 	234.9833 	244.086 	240.243 	259.7284 	272.8401 	248.1508 	197.536 	153.7164 	163.6849 	185.5188 	174.7823 	163.1439 	142.1044 
F01,FRE,TOTAL,TPW,EE,EE	60063.3387 	58062.2156 	54465.8128 	54749.8692 	53301.661 	53338.8464 	51357.562 	60870.426 	76982.886 	79687.691 	78842.139 	74216.189 	: 	: 
F01,FRE,TOTAL,TPW,EU,EE	63504.1627 	62304.0426 	59300.1888 	62837.4792 	59747.661 	61868.2464 	60598.062 	67520.326 	84614.486 	86026.291 	80341.539 	74216.189 	70623.7 	69405.7 
F01,FRE,TOTAL,TPW,FI,EE	3383.124 	3971.782 	3285.59 	5794.24 	5638 	8125.6 	9240.5 	6649.9 	7631.6 	6338.6 	1499.4 	: 	: 	: 
F01,FRE,TOTAL,TPW,LT,EE	57.7 	270.045 	1548.786 	2293.37 	808 	403.8 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE,TOTAL,TPW,TOTAL,EE	63504.1627 	62304.0426 	59300.1888 	62837.4792 	59747.661 	61868.2464 	60598.062 	67520.326 	84614.486 	86026.291 	80341.539 	74216.189 	70623.7 	69405.7 
F01,FRE_GUT,HCN,EUR,EE,EE	: 	174.0907 	54.9915 	22.5648 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE_GUT,HCN,EUR,EU,EE	150 	174.0907 	20757.9915 	12432.5648 	: 	: 	: 	: 	: 	: 	: 	: 	1246.021 	: 
F01,FRE_GUT,HCN,EUR,LT,EE	150 	: 	20703 	12410 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE_GUT,HCN,EUR,TOTAL,EE	150 	174.0907 	20757.9915 	12432.5648 	: 	: 	: 	: 	: 	: 	: 	: 	1246.021 	: 
F01,FRE_GUT,HCN,EUR_T,EE,EE	: 	1502.9843 	979.1939 	1128.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE_GUT,HCN,EUR_T,EU,EE	500 	1502.9843 	999.9437 	1000.2063 	: 	: 	: 	: 	: 	: 	: 	: 	1038.3508 	: 
F01,FRE_GUT,HCN,EUR_T,LT,EE	500 	: 	1000 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE_GUT,HCN,EUR_T,TOTAL,EE	500 	1502.9843 	999.9437 	1000.2063 	: 	: 	: 	: 	: 	: 	: 	: 	1038.3508 	: 
F01,FRE_GUT,HCN,TPW,EE,EE	: 	0.1158 	0.0562 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE_GUT,HCN,TPW,EU,EE	0.3 	0.1158 	20.7592 	12.43 	: 	: 	: 	: 	: 	: 	: 	: 	1.2 	0.8 
F01,FRE_GUT,HCN,TPW,LT,EE	0.3 	: 	20.703 	12.41 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE_GUT,HCN,TPW,TOTAL,EE	0.3 	0.1158 	20.7592 	12.43 	: 	: 	: 	: 	: 	: 	: 	: 	1.2 	0.8 
F01,FRE_GUT,TOTAL,EUR,EE,EE	: 	174.0907 	54.9915 	22.5648 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE_GUT,TOTAL,EUR,EU,EE	150 	174.0907 	20757.9915 	12432.5648 	: 	: 	: 	: 	: 	: 	: 	: 	1246.021 	: 
F01,FRE_GUT,TOTAL,EUR,LT,EE	150 	: 	20703 	12410 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE_GUT,TOTAL,EUR,TOTAL,EE	150 	174.0907 	20757.9915 	12432.5648 	: 	: 	: 	: 	: 	: 	: 	: 	1246.021 	: 
F01,FRE_GUT,TOTAL,EUR_T,EE,EE	: 	1502.9843 	979.1939 	1128.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE_GUT,TOTAL,EUR_T,EU,EE	500 	1502.9843 	999.9437 	1000.2063 	: 	: 	: 	: 	: 	: 	: 	: 	1038.3508 	: 
F01,FRE_GUT,TOTAL,EUR_T,LT,EE	500 	: 	1000 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,FRE_GUT,TOTAL,EUR_T,TOTAL,EE	500 	1502.9843 	999.9437 	1000.2063 	: 	: 	: 	: 	: 	: 	: 	: 	1038.3508 	: 
